idx,tag
50e2a8a0c840f0870d7dbd5b299e13b7,algorithm
50e2a8a0c840f0870d7dbd5b299e13b7,AI
50e2a8a0c840f0870d7dbd5b299e13b7,biotech
50e2a8a0c840f0870d7dbd5b299e13b7,democracy
50e2a8a0c840f0870d7dbd5b299e13b7,future
50e2a8a0c840f0870d7dbd5b299e13b7,government
50e2a8a0c840f0870d7dbd5b299e13b7,history
50e2a8a0c840f0870d7dbd5b299e13b7,humanity
50e2a8a0c840f0870d7dbd5b299e13b7,leadership
50e2a8a0c840f0870d7dbd5b299e13b7,politics
50e2a8a0c840f0870d7dbd5b299e13b7,social change
50e2a8a0c840f0870d7dbd5b299e13b7,society
50e2a8a0c840f0870d7dbd5b299e13b7,technology
caca0910952c0ab4a6d938d697f9a14d,TED
caca0910952c0ab4a6d938d697f9a14d,talks
caca0910952c0ab4a6d938d697f9a14d,music
caca0910952c0ab4a6d938d697f9a14d,live music
caca0910952c0ab4a6d938d697f9a14d,singer
caca0910952c0ab4a6d938d697f9a14d,cello
caca0910952c0ab4a6d938d697f9a14d,entertainment
29d4c5ec1b42059f50be6bd969f6c7a9,TED
29d4c5ec1b42059f50be6bd969f6c7a9,talks
29d4c5ec1b42059f50be6bd969f6c7a9,TED Fellows
29d4c5ec1b42059f50be6bd969f6c7a9,gender equality
29d4c5ec1b42059f50be6bd969f6c7a9,activism
29d4c5ec1b42059f50be6bd969f6c7a9,Internet
29d4c5ec1b42059f50be6bd969f6c7a9,bullying
29d4c5ec1b42059f50be6bd969f6c7a9,communication
29d4c5ec1b42059f50be6bd969f6c7a9,women
29d4c5ec1b42059f50be6bd969f6c7a9,computers
29d4c5ec1b42059f50be6bd969f6c7a9,society
29d4c5ec1b42059f50be6bd969f6c7a9,social change
29d4c5ec1b42059f50be6bd969f6c7a9,Middle East
f567e7bfeb6a27a966748f9293be12ad,TED
f567e7bfeb6a27a966748f9293be12ad,talks
f567e7bfeb6a27a966748f9293be12ad,Africa
f567e7bfeb6a27a966748f9293be12ad,economics
f567e7bfeb6a27a966748f9293be12ad,trust
f567e7bfeb6a27a966748f9293be12ad,money
8f6fe1c603bc71ecde90198945d52f97,TED
8f6fe1c603bc71ecde90198945d52f97,talks
8f6fe1c603bc71ecde90198945d52f97,discovery
8f6fe1c603bc71ecde90198945d52f97,science
8f6fe1c603bc71ecde90198945d52f97,failure
8f6fe1c603bc71ecde90198945d52f97,education
8f6fe1c603bc71ecde90198945d52f97,social change
8f6fe1c603bc71ecde90198945d52f97,society
8f6fe1c603bc71ecde90198945d52f97,government
1f43ebbd6d5f2284d38aceb18e4f701a,TED
1f43ebbd6d5f2284d38aceb18e4f701a,talks
1f43ebbd6d5f2284d38aceb18e4f701a,TED Fellows
1f43ebbd6d5f2284d38aceb18e4f701a,health
1f43ebbd6d5f2284d38aceb18e4f701a,Syria
1f43ebbd6d5f2284d38aceb18e4f701a,violence
1f43ebbd6d5f2284d38aceb18e4f701a,health care
1f43ebbd6d5f2284d38aceb18e4f701a,medicine
1f43ebbd6d5f2284d38aceb18e4f701a,humanity
1f43ebbd6d5f2284d38aceb18e4f701a,war
1f43ebbd6d5f2284d38aceb18e4f701a,society
1f43ebbd6d5f2284d38aceb18e4f701a,social change
1f43ebbd6d5f2284d38aceb18e4f701a,crowdsourcing
1f43ebbd6d5f2284d38aceb18e4f701a,entrepreneur
b6c72c2a1851f91ea049143c67ee9ee9,TED
b6c72c2a1851f91ea049143c67ee9ee9,talks
b6c72c2a1851f91ea049143c67ee9ee9,life
b6c72c2a1851f91ea049143c67ee9ee9,violence
b6c72c2a1851f91ea049143c67ee9ee9,personal growth
b6c72c2a1851f91ea049143c67ee9ee9,humanity
b6c72c2a1851f91ea049143c67ee9ee9,storytelling
a78e233310a5a2d27eb96720fe149f2c,TED
a78e233310a5a2d27eb96720fe149f2c,talks
a78e233310a5a2d27eb96720fe149f2c,economics
a78e233310a5a2d27eb96720fe149f2c,climate change
a78e233310a5a2d27eb96720fe149f2c,infrastructure
a78e233310a5a2d27eb96720fe149f2c,future
a78e233310a5a2d27eb96720fe149f2c,sustainability
a78e233310a5a2d27eb96720fe149f2c,society
a78e233310a5a2d27eb96720fe149f2c,social change
a78e233310a5a2d27eb96720fe149f2c,history
a78e233310a5a2d27eb96720fe149f2c,biosphere
a78e233310a5a2d27eb96720fe149f2c,nature
a78e233310a5a2d27eb96720fe149f2c,natural resources
a78e233310a5a2d27eb96720fe149f2c,community
a78e233310a5a2d27eb96720fe149f2c,global issues
a78e233310a5a2d27eb96720fe149f2c,pollution
a5065ef7eb4fa693d08265f44428c1bb,TED
a5065ef7eb4fa693d08265f44428c1bb,talks
a5065ef7eb4fa693d08265f44428c1bb,sex
a5065ef7eb4fa693d08265f44428c1bb,brain
a5065ef7eb4fa693d08265f44428c1bb,human body
a5065ef7eb4fa693d08265f44428c1bb,humanity
a5065ef7eb4fa693d08265f44428c1bb,sexual violence
a5065ef7eb4fa693d08265f44428c1bb,physiology
a5065ef7eb4fa693d08265f44428c1bb,social change
a5065ef7eb4fa693d08265f44428c1bb,society
a5065ef7eb4fa693d08265f44428c1bb,science
713401dbd7814ea63173a66901769d3d,TED
713401dbd7814ea63173a66901769d3d,talks
713401dbd7814ea63173a66901769d3d,live music
713401dbd7814ea63173a66901769d3d,music
713401dbd7814ea63173a66901769d3d,performance
713401dbd7814ea63173a66901769d3d,singer
713401dbd7814ea63173a66901769d3d,vocals
713401dbd7814ea63173a66901769d3d,entertainment
6ac69f2eea41fd5a43cd93372a0a867e,TED
6ac69f2eea41fd5a43cd93372a0a867e,talks
6ac69f2eea41fd5a43cd93372a0a867e,TEDx
6ac69f2eea41fd5a43cd93372a0a867e,Gender spectrum
6ac69f2eea41fd5a43cd93372a0a867e,gender
6ac69f2eea41fd5a43cd93372a0a867e,parenting
6ac69f2eea41fd5a43cd93372a0a867e,social change
6ac69f2eea41fd5a43cd93372a0a867e,society
6ac69f2eea41fd5a43cd93372a0a867e,Transgender
b7b2f2bf6777ea4ef5fc246961c5043d,TED
b7b2f2bf6777ea4ef5fc246961c5043d,talks
b7b2f2bf6777ea4ef5fc246961c5043d,creativity
b7b2f2bf6777ea4ef5fc246961c5043d,demo
b7b2f2bf6777ea4ef5fc246961c5043d,personal growth
b7b2f2bf6777ea4ef5fc246961c5043d,design
b7b2f2bf6777ea4ef5fc246961c5043d,funny
b7b2f2bf6777ea4ef5fc246961c5043d,robots
b7b2f2bf6777ea4ef5fc246961c5043d,technology
2f1be9bca29b8ff45f7a92d0e1653d51,TED
2f1be9bca29b8ff45f7a92d0e1653d51,talks
2f1be9bca29b8ff45f7a92d0e1653d51,architecture
2f1be9bca29b8ff45f7a92d0e1653d51,gaming
2f1be9bca29b8ff45f7a92d0e1653d51,homelessness
2f1be9bca29b8ff45f7a92d0e1653d51,business
2f1be9bca29b8ff45f7a92d0e1653d51,design
2f1be9bca29b8ff45f7a92d0e1653d51,urban planning
2f1be9bca29b8ff45f7a92d0e1653d51,entrepreneur
a7bbfd1286b97d738b1371dba9a72524,TED
a7bbfd1286b97d738b1371dba9a72524,talks
a7bbfd1286b97d738b1371dba9a72524,activism
a7bbfd1286b97d738b1371dba9a72524,violence
a7bbfd1286b97d738b1371dba9a72524,guns
a7bbfd1286b97d738b1371dba9a72524,death
a7bbfd1286b97d738b1371dba9a72524,crime
a7bbfd1286b97d738b1371dba9a72524,TEDx
a7bbfd1286b97d738b1371dba9a72524,United States
a7bbfd1286b97d738b1371dba9a72524,society
a7bbfd1286b97d738b1371dba9a72524,social change
a7bbfd1286b97d738b1371dba9a72524,community
0951506fd4093ea1840a293e9a962be9,TED
0951506fd4093ea1840a293e9a962be9,talks
0951506fd4093ea1840a293e9a962be9,United States
0951506fd4093ea1840a293e9a962be9,communication
0951506fd4093ea1840a293e9a962be9,community
0951506fd4093ea1840a293e9a962be9,education
0951506fd4093ea1840a293e9a962be9,humanity
0951506fd4093ea1840a293e9a962be9,race
0951506fd4093ea1840a293e9a962be9,leadership
0951506fd4093ea1840a293e9a962be9,social change
0951506fd4093ea1840a293e9a962be9,society
0951506fd4093ea1840a293e9a962be9,inequality
b092afbb359442dc9a733d517d93e2fa,TED
b092afbb359442dc9a733d517d93e2fa,talks
b092afbb359442dc9a733d517d93e2fa,activism
b092afbb359442dc9a733d517d93e2fa,business
b092afbb359442dc9a733d517d93e2fa,global development
6b7c1e2fa34b249fb2ca0843199e26f8,TED
6b7c1e2fa34b249fb2ca0843199e26f8,talks
6b7c1e2fa34b249fb2ca0843199e26f8,collaboration
6b7c1e2fa34b249fb2ca0843199e26f8,communication
6b7c1e2fa34b249fb2ca0843199e26f8,leadership
6b7c1e2fa34b249fb2ca0843199e26f8,social change
6b7c1e2fa34b249fb2ca0843199e26f8,society
6b7c1e2fa34b249fb2ca0843199e26f8,trust
6b7c1e2fa34b249fb2ca0843199e26f8,work
6b7c1e2fa34b249fb2ca0843199e26f8,business
22c6810e7314c26e7eada8be8a5a2312,TED
22c6810e7314c26e7eada8be8a5a2312,talks
22c6810e7314c26e7eada8be8a5a2312,hearing
22c6810e7314c26e7eada8be8a5a2312,TEDx
22c6810e7314c26e7eada8be8a5a2312,sound
22c6810e7314c26e7eada8be8a5a2312,human body
22c6810e7314c26e7eada8be8a5a2312,humanity
22c6810e7314c26e7eada8be8a5a2312,science
22c6810e7314c26e7eada8be8a5a2312,self
22c6810e7314c26e7eada8be8a5a2312,speech
22c6810e7314c26e7eada8be8a5a2312,vocals
277738bc341512f17d052542b0eabf5e,TED
277738bc341512f17d052542b0eabf5e,talks
277738bc341512f17d052542b0eabf5e,invention
277738bc341512f17d052542b0eabf5e,Africa
277738bc341512f17d052542b0eabf5e,engineering
277738bc341512f17d052542b0eabf5e,innovation
277738bc341512f17d052542b0eabf5e,technology
277738bc341512f17d052542b0eabf5e,medicine
277738bc341512f17d052542b0eabf5e,health
277738bc341512f17d052542b0eabf5e,health care
90d3c557f4e091becd345e0284bf41e0,TED
90d3c557f4e091becd345e0284bf41e0,talks
90d3c557f4e091becd345e0284bf41e0,sexual violence
90d3c557f4e091becd345e0284bf41e0,TED Fellows
90d3c557f4e091becd345e0284bf41e0,law
90d3c557f4e091becd345e0284bf41e0,gender
90d3c557f4e091becd345e0284bf41e0,gender equality
90d3c557f4e091becd345e0284bf41e0,society
90d3c557f4e091becd345e0284bf41e0,social change
90d3c557f4e091becd345e0284bf41e0,government
90d3c557f4e091becd345e0284bf41e0,justice system
90d3c557f4e091becd345e0284bf41e0,United States
a08de96dbd46a4ed47ea6f44e77aff3f,TED
a08de96dbd46a4ed47ea6f44e77aff3f,talks
a08de96dbd46a4ed47ea6f44e77aff3f,biology
a08de96dbd46a4ed47ea6f44e77aff3f,biotech
a08de96dbd46a4ed47ea6f44e77aff3f,innovation
a08de96dbd46a4ed47ea6f44e77aff3f,health
a08de96dbd46a4ed47ea6f44e77aff3f,human body
a08de96dbd46a4ed47ea6f44e77aff3f,medicine
a08de96dbd46a4ed47ea6f44e77aff3f,public health
a08de96dbd46a4ed47ea6f44e77aff3f,social change
a08de96dbd46a4ed47ea6f44e77aff3f,science
a08de96dbd46a4ed47ea6f44e77aff3f,society
a08de96dbd46a4ed47ea6f44e77aff3f,TEDMED
a08de96dbd46a4ed47ea6f44e77aff3f,sex
02cfb4db8980f6e9508fb429d5b698eb,TED
02cfb4db8980f6e9508fb429d5b698eb,talks
02cfb4db8980f6e9508fb429d5b698eb,business
02cfb4db8980f6e9508fb429d5b698eb,education
02cfb4db8980f6e9508fb429d5b698eb,work
02cfb4db8980f6e9508fb429d5b698eb,technology
02cfb4db8980f6e9508fb429d5b698eb,entrepreneur
02cfb4db8980f6e9508fb429d5b698eb,art
02cfb4db8980f6e9508fb429d5b698eb,science
02cfb4db8980f6e9508fb429d5b698eb,science and art
02cfb4db8980f6e9508fb429d5b698eb,creativity
02cfb4db8980f6e9508fb429d5b698eb,innovation
f82a6dd8576344a48803950eedc92388,TED
f82a6dd8576344a48803950eedc92388,talks
f82a6dd8576344a48803950eedc92388,humanity
f82a6dd8576344a48803950eedc92388,pollution
f82a6dd8576344a48803950eedc92388,climate change
f82a6dd8576344a48803950eedc92388,violence
f82a6dd8576344a48803950eedc92388,war
f82a6dd8576344a48803950eedc92388,data
f82a6dd8576344a48803950eedc92388,democracy
f82a6dd8576344a48803950eedc92388,history
f82a6dd8576344a48803950eedc92388,peace
f82a6dd8576344a48803950eedc92388,happiness
f82a6dd8576344a48803950eedc92388,politics
f82a6dd8576344a48803950eedc92388,society
f82a6dd8576344a48803950eedc92388,statistics
d677c5b084f4fcd6c7defc65ee68429f,TED
d677c5b084f4fcd6c7defc65ee68429f,talks
d677c5b084f4fcd6c7defc65ee68429f,bullying
d677c5b084f4fcd6c7defc65ee68429f,empathy
d677c5b084f4fcd6c7defc65ee68429f,communication
d677c5b084f4fcd6c7defc65ee68429f,Internet
d677c5b084f4fcd6c7defc65ee68429f,personal growth
d677c5b084f4fcd6c7defc65ee68429f,social change
d677c5b084f4fcd6c7defc65ee68429f,society
48e7695991a56e5d21038b481912274a,TED
48e7695991a56e5d21038b481912274a,talks
48e7695991a56e5d21038b481912274a,dance
48e7695991a56e5d21038b481912274a,performance
48e7695991a56e5d21038b481912274a,Africa
48e7695991a56e5d21038b481912274a,performance art
bf6a44993f51eea27286eb71eb6028df,TED
bf6a44993f51eea27286eb71eb6028df,talks
bf6a44993f51eea27286eb71eb6028df,TEDx
bf6a44993f51eea27286eb71eb6028df,parenting
bf6a44993f51eea27286eb71eb6028df,children
bf6a44993f51eea27286eb71eb6028df,creativity
bf6a44993f51eea27286eb71eb6028df,family
bf6a44993f51eea27286eb71eb6028df,humanity
bf6a44993f51eea27286eb71eb6028df,identity
bf6a44993f51eea27286eb71eb6028df,work-life balance
bf6a44993f51eea27286eb71eb6028df,personal growth
bf6a44993f51eea27286eb71eb6028df,social change
bf6a44993f51eea27286eb71eb6028df,society
9d7a8d8bd4782e193478a435fb14109e,TED
9d7a8d8bd4782e193478a435fb14109e,talks
9d7a8d8bd4782e193478a435fb14109e,work
9d7a8d8bd4782e193478a435fb14109e,work-life balance
9d7a8d8bd4782e193478a435fb14109e,illness
9d7a8d8bd4782e193478a435fb14109e,disease
9d7a8d8bd4782e193478a435fb14109e,cancer
9d7a8d8bd4782e193478a435fb14109e,personal growth
9d7a8d8bd4782e193478a435fb14109e,health
9d7a8d8bd4782e193478a435fb14109e,community
83cdded993265a9db252aaf106a36670,TED
83cdded993265a9db252aaf106a36670,talks
83cdded993265a9db252aaf106a36670,activism
83cdded993265a9db252aaf106a36670,gender equality
83cdded993265a9db252aaf106a36670,leadership
83cdded993265a9db252aaf106a36670,humanity
83cdded993265a9db252aaf106a36670,inequality
83cdded993265a9db252aaf106a36670,personal growth
83cdded993265a9db252aaf106a36670,social change
83cdded993265a9db252aaf106a36670,women
83cdded993265a9db252aaf106a36670,society
83cdded993265a9db252aaf106a36670,feminism
af4c544e96b8ec988ef534709fba632f,TED
af4c544e96b8ec988ef534709fba632f,talks
af4c544e96b8ec988ef534709fba632f,Africa
af4c544e96b8ec988ef534709fba632f,art
af4c544e96b8ec988ef534709fba632f,creativity
af4c544e96b8ec988ef534709fba632f,humanity
af4c544e96b8ec988ef534709fba632f,entertainment
af4c544e96b8ec988ef534709fba632f,future
af4c544e96b8ec988ef534709fba632f,social change
af4c544e96b8ec988ef534709fba632f,society
456fe7a549d65f4f4cd30359e8107807,TED
456fe7a549d65f4f4cd30359e8107807,talks
456fe7a549d65f4f4cd30359e8107807,family
456fe7a549d65f4f4cd30359e8107807,Africa
456fe7a549d65f4f4cd30359e8107807,refugees
456fe7a549d65f4f4cd30359e8107807,humanity
456fe7a549d65f4f4cd30359e8107807,society
e74006302a2f8a5be8ebc23548622d27,TED
e74006302a2f8a5be8ebc23548622d27,talks
e74006302a2f8a5be8ebc23548622d27,adventure
e74006302a2f8a5be8ebc23548622d27,business
e74006302a2f8a5be8ebc23548622d27,cosmos
e74006302a2f8a5be8ebc23548622d27,curiosity
e74006302a2f8a5be8ebc23548622d27,engineering
e74006302a2f8a5be8ebc23548622d27,entrepreneur
e74006302a2f8a5be8ebc23548622d27,extraterrestrial life
e74006302a2f8a5be8ebc23548622d27,future
e74006302a2f8a5be8ebc23548622d27,exploration
e74006302a2f8a5be8ebc23548622d27,humanity
e74006302a2f8a5be8ebc23548622d27,innovation
e74006302a2f8a5be8ebc23548622d27,leadership
e74006302a2f8a5be8ebc23548622d27,rocket science
e74006302a2f8a5be8ebc23548622d27,space
e74006302a2f8a5be8ebc23548622d27,science
e74006302a2f8a5be8ebc23548622d27,universe
c7d9a0d2535fe2d64398c5a448fa809f,TED
c7d9a0d2535fe2d64398c5a448fa809f,talks
c7d9a0d2535fe2d64398c5a448fa809f,activism
c7d9a0d2535fe2d64398c5a448fa809f,United States
c7d9a0d2535fe2d64398c5a448fa809f,guns
c7d9a0d2535fe2d64398c5a448fa809f,communication
c7d9a0d2535fe2d64398c5a448fa809f,community
c7d9a0d2535fe2d64398c5a448fa809f,culture
c7d9a0d2535fe2d64398c5a448fa809f,education
c7d9a0d2535fe2d64398c5a448fa809f,history
c7d9a0d2535fe2d64398c5a448fa809f,society
c7d9a0d2535fe2d64398c5a448fa809f,leadership
c7d9a0d2535fe2d64398c5a448fa809f,social change
c7d9a0d2535fe2d64398c5a448fa809f,violence
4160a1ac11c771ae07d37be4ec3ccb49,TED
4160a1ac11c771ae07d37be4ec3ccb49,talks
4160a1ac11c771ae07d37be4ec3ccb49,politics
4160a1ac11c771ae07d37be4ec3ccb49,activism
4160a1ac11c771ae07d37be4ec3ccb49,social change
4160a1ac11c771ae07d37be4ec3ccb49,humanity
4160a1ac11c771ae07d37be4ec3ccb49,society
4160a1ac11c771ae07d37be4ec3ccb49,communication
4160a1ac11c771ae07d37be4ec3ccb49,community
4160a1ac11c771ae07d37be4ec3ccb49,collaboration
4160a1ac11c771ae07d37be4ec3ccb49,empathy
4160a1ac11c771ae07d37be4ec3ccb49,race
e60eb398eb498113fa55d3997d76f6c8,TED
e60eb398eb498113fa55d3997d76f6c8,talks
e60eb398eb498113fa55d3997d76f6c8,pollution
e60eb398eb498113fa55d3997d76f6c8,oceans
e60eb398eb498113fa55d3997d76f6c8,farming
e60eb398eb498113fa55d3997d76f6c8,food
e60eb398eb498113fa55d3997d76f6c8,life
e60eb398eb498113fa55d3997d76f6c8,biosphere
e60eb398eb498113fa55d3997d76f6c8,science
e60eb398eb498113fa55d3997d76f6c8,marine biology
345aceb7d1005f4f615ace889be7c786,TED
345aceb7d1005f4f615ace889be7c786,talks
345aceb7d1005f4f615ace889be7c786,TEDMED
345aceb7d1005f4f615ace889be7c786,death
345aceb7d1005f4f615ace889be7c786,medicine
345aceb7d1005f4f615ace889be7c786,social change
345aceb7d1005f4f615ace889be7c786,community
345aceb7d1005f4f615ace889be7c786,public health
345aceb7d1005f4f615ace889be7c786,narcotics
345aceb7d1005f4f615ace889be7c786,addiction
af8bff703fd071179241efdd51277d27,TED
af8bff703fd071179241efdd51277d27,talks
af8bff703fd071179241efdd51277d27,energy
af8bff703fd071179241efdd51277d27,solar energy
af8bff703fd071179241efdd51277d27,pollution
af8bff703fd071179241efdd51277d27,technology
af8bff703fd071179241efdd51277d27,electricity
af8bff703fd071179241efdd51277d27,science
af8bff703fd071179241efdd51277d27,innovation
b8c880ae34992c39b1cfe602a5028ffd,TED
b8c880ae34992c39b1cfe602a5028ffd,talks
b8c880ae34992c39b1cfe602a5028ffd,TED Fellows
b8c880ae34992c39b1cfe602a5028ffd,journalism
b8c880ae34992c39b1cfe602a5028ffd,immigration
b8c880ae34992c39b1cfe602a5028ffd,refugees
b8c880ae34992c39b1cfe602a5028ffd,humanity
b8c880ae34992c39b1cfe602a5028ffd,history
b8c880ae34992c39b1cfe602a5028ffd,work
b8c880ae34992c39b1cfe602a5028ffd,politics
b8c880ae34992c39b1cfe602a5028ffd,government
d81aa99c3b4fa469aa5cbc50b1e36bac,TED
d81aa99c3b4fa469aa5cbc50b1e36bac,talks
d81aa99c3b4fa469aa5cbc50b1e36bac,AI
d81aa99c3b4fa469aa5cbc50b1e36bac,film
d81aa99c3b4fa469aa5cbc50b1e36bac,robots
ce12e1f51d8f34a9b2055183d2ce7f4d,TED
ce12e1f51d8f34a9b2055183d2ce7f4d,talks
ce12e1f51d8f34a9b2055183d2ce7f4d,humor
ce12e1f51d8f34a9b2055183d2ce7f4d,film
7738a070b8259e9d442bc46b78716bab,TED
7738a070b8259e9d442bc46b78716bab,talks
7738a070b8259e9d442bc46b78716bab,visualizations
7738a070b8259e9d442bc46b78716bab,film
edf2e0a92fab4120f1771424e559b2b7,TED
edf2e0a92fab4120f1771424e559b2b7,talks
edf2e0a92fab4120f1771424e559b2b7,film
edf2e0a92fab4120f1771424e559b2b7,visualizations
ea02f4ed29b8735f57a67dcf88203fe0,TED
ea02f4ed29b8735f57a67dcf88203fe0,talks
ea02f4ed29b8735f57a67dcf88203fe0,community
ea02f4ed29b8735f57a67dcf88203fe0,activism
ea02f4ed29b8735f57a67dcf88203fe0,inequality
ea02f4ed29b8735f57a67dcf88203fe0,justice system
ea02f4ed29b8735f57a67dcf88203fe0,law
ea02f4ed29b8735f57a67dcf88203fe0,prison
ea02f4ed29b8735f57a67dcf88203fe0,philanthropy
ea02f4ed29b8735f57a67dcf88203fe0,social change
ea02f4ed29b8735f57a67dcf88203fe0,society
ea02f4ed29b8735f57a67dcf88203fe0,United States
ea02f4ed29b8735f57a67dcf88203fe0,Audacious Project
784ba4c1076296a578076d64d95364ae,TED
784ba4c1076296a578076d64d95364ae,talks
784ba4c1076296a578076d64d95364ae,big problems
784ba4c1076296a578076d64d95364ae,communication
784ba4c1076296a578076d64d95364ae,future
784ba4c1076296a578076d64d95364ae,humanity
784ba4c1076296a578076d64d95364ae,computers
784ba4c1076296a578076d64d95364ae,culture
784ba4c1076296a578076d64d95364ae,social change
784ba4c1076296a578076d64d95364ae,Internet
784ba4c1076296a578076d64d95364ae,society
784ba4c1076296a578076d64d95364ae,social media
784ba4c1076296a578076d64d95364ae,virtual reality
784ba4c1076296a578076d64d95364ae,technology
5c3c9dbc9601503a2acc18239f318ba1,TED
5c3c9dbc9601503a2acc18239f318ba1,talks
5c3c9dbc9601503a2acc18239f318ba1,creativity
5c3c9dbc9601503a2acc18239f318ba1,homelessness
5c3c9dbc9601503a2acc18239f318ba1,personal growth
5c3c9dbc9601503a2acc18239f318ba1,activism
5c3c9dbc9601503a2acc18239f318ba1,humanity
5c3c9dbc9601503a2acc18239f318ba1,society
5c3c9dbc9601503a2acc18239f318ba1,social change
5c3c9dbc9601503a2acc18239f318ba1,art
38c5d995e9ca86df17cad5b848eed58a,TED
38c5d995e9ca86df17cad5b848eed58a,talks
38c5d995e9ca86df17cad5b848eed58a,language
38c5d995e9ca86df17cad5b848eed58a,brain
38c5d995e9ca86df17cad5b848eed58a,science
38c5d995e9ca86df17cad5b848eed58a,cognitive science
38c5d995e9ca86df17cad5b848eed58a,humanity
38c5d995e9ca86df17cad5b848eed58a,communication
38c5d995e9ca86df17cad5b848eed58a,sound
cfeb7455f80e5275ed46dfb8376790af,TED
cfeb7455f80e5275ed46dfb8376790af,talks
cfeb7455f80e5275ed46dfb8376790af,compassion
cfeb7455f80e5275ed46dfb8376790af,community
cfeb7455f80e5275ed46dfb8376790af,food
cfeb7455f80e5275ed46dfb8376790af,natural disaster
cfeb7455f80e5275ed46dfb8376790af,TEDx
76e3c5938adf80691a84aff2a4829c89,TED
76e3c5938adf80691a84aff2a4829c89,talks
76e3c5938adf80691a84aff2a4829c89,activism
76e3c5938adf80691a84aff2a4829c89,community
76e3c5938adf80691a84aff2a4829c89,culture
76e3c5938adf80691a84aff2a4829c89,history
76e3c5938adf80691a84aff2a4829c89,humanity
76e3c5938adf80691a84aff2a4829c89,identity
76e3c5938adf80691a84aff2a4829c89,inequality
76e3c5938adf80691a84aff2a4829c89,social change
76e3c5938adf80691a84aff2a4829c89,government
76e3c5938adf80691a84aff2a4829c89,society
76e3c5938adf80691a84aff2a4829c89,indigenous peoples
a7c685363fa04420bda5ab3c340ba957,TED
a7c685363fa04420bda5ab3c340ba957,talks
a7c685363fa04420bda5ab3c340ba957,TED Fellows
a7c685363fa04420bda5ab3c340ba957,Africa
a7c685363fa04420bda5ab3c340ba957,music
a7c685363fa04420bda5ab3c340ba957,performance
a7c685363fa04420bda5ab3c340ba957,art
a7c685363fa04420bda5ab3c340ba957,live music
a7c685363fa04420bda5ab3c340ba957,entertainment
d2c2fc0ed9e14ab232290367dd37bb9f,TED
d2c2fc0ed9e14ab232290367dd37bb9f,talks
d2c2fc0ed9e14ab232290367dd37bb9f,science
d2c2fc0ed9e14ab232290367dd37bb9f,technology
d2c2fc0ed9e14ab232290367dd37bb9f,future
d2c2fc0ed9e14ab232290367dd37bb9f,Anthropocene
d2c2fc0ed9e14ab232290367dd37bb9f,curiosity
d2c2fc0ed9e14ab232290367dd37bb9f,climate change
d2c2fc0ed9e14ab232290367dd37bb9f,social change
d2c2fc0ed9e14ab232290367dd37bb9f,society
791507fab86b0eb2d6f580e0d656a823,TED
791507fab86b0eb2d6f580e0d656a823,talks
791507fab86b0eb2d6f580e0d656a823,design
791507fab86b0eb2d6f580e0d656a823,creativity
791507fab86b0eb2d6f580e0d656a823,plastic
791507fab86b0eb2d6f580e0d656a823,future
791507fab86b0eb2d6f580e0d656a823,materials
791507fab86b0eb2d6f580e0d656a823,innovation
791507fab86b0eb2d6f580e0d656a823,pollution
791507fab86b0eb2d6f580e0d656a823,nature
791507fab86b0eb2d6f580e0d656a823,sustainability
791507fab86b0eb2d6f580e0d656a823,technology
f8b76265002087e6524a7cb1f5093751,TED
f8b76265002087e6524a7cb1f5093751,talks
f8b76265002087e6524a7cb1f5093751,global issues
f8b76265002087e6524a7cb1f5093751,collaboration
f8b76265002087e6524a7cb1f5093751,technology
f8b76265002087e6524a7cb1f5093751,disease
f8b76265002087e6524a7cb1f5093751,health care
f8b76265002087e6524a7cb1f5093751,health
f8b76265002087e6524a7cb1f5093751,Africa
f8b76265002087e6524a7cb1f5093751,TED Prize
f8b76265002087e6524a7cb1f5093751,humanity
f8b76265002087e6524a7cb1f5093751,medicine
f8b76265002087e6524a7cb1f5093751,society
f8b76265002087e6524a7cb1f5093751,illness
81febde05b67509176ed05566ea08ab4,TED
81febde05b67509176ed05566ea08ab4,talks
81febde05b67509176ed05566ea08ab4,community
81febde05b67509176ed05566ea08ab4,photography
81febde05b67509176ed05566ea08ab4,art
81febde05b67509176ed05566ea08ab4,activism
81febde05b67509176ed05566ea08ab4,public spaces
81febde05b67509176ed05566ea08ab4,TED Prize
bd4d25b9aff851c3cf5d74236403e7c0,TED
bd4d25b9aff851c3cf5d74236403e7c0,talks
bd4d25b9aff851c3cf5d74236403e7c0,compassion
bd4d25b9aff851c3cf5d74236403e7c0,TED Prize
bd4d25b9aff851c3cf5d74236403e7c0,collaboration
bd4d25b9aff851c3cf5d74236403e7c0,global issues
bd4d25b9aff851c3cf5d74236403e7c0,cities
bd4d25b9aff851c3cf5d74236403e7c0,humanity
abf48e157f3cfc48f4fc2bb3f08cd6bc,TED
abf48e157f3cfc48f4fc2bb3f08cd6bc,talks
abf48e157f3cfc48f4fc2bb3f08cd6bc,education
