idx,main_speaker,title,details,posted,url,duration,num_views
0e2c3af89b28cfc585dd7c4fdce8730b,Kaustav Dey,How fashion helps us express who we are — and what we stand for,"No one thinks twice about a woman wearing blue jeans in New York City -- but when Nobel laureate Malala wears them, it's a political act. Around the globe, individuality can be a crime, and clothing can be a form of protest. In a talk about the power of what we wear, Kaustav Dey examines how fashion gives us a nonverbal language of dissent and encourages us to embrace our authentic selves.",Posted Mar 2018,https://www.ted.com/talks/kaustav_dey_how_fashion_helps_us_express_who_we_are_and_what_we_stand_for,753,"1,192,523"
06682acc3ee2cca7012bbf5f15ef3a66,Petter Johansson,Do you really know why you do what you do?,"Experimental psychologist Petter Johansson researches choice blindness -- a phenomenon where we convince ourselves that we're getting what we want, even when we're not. In an eye-opening talk, he shares experiments (designed in collaboration with magicians!) that aim to answer the question: Why do we do what we do? The findings have big implications for the nature of self-knowledge and how we react in the face of manipulation. You may not know yourself as well as you think you do.",Posted Mar 2018,https://www.ted.com/talks/petter_johansson_do_you_really_know_why_you_do_what_you_do,970,"1,456,298"
ec557791998ae99683ac4ae6c2d572f7,Marc Bamuthi Joseph,What soccer can teach us about freedom,"""Soccer is the only thing on this planet that we can all agree to do together,"" says theater maker and TED Fellow Marc Bamuthi Joseph. Through his performances and an engagement initiative called ""Moving and Passing,"" Joseph combines music, dance and soccer to reveal accessible, joyful connections between the arts and sports. Learn more about how he's using the beautiful game to foster community and highlight issues facing immigrants.",Posted Mar 2018,https://www.ted.com/talks/marc_bamuthi_joseph_what_soccer_can_teach_us_about_freedom,341,"1,014,562"
f6a15cdbb1b52a7b27b8f51aee2dded2,Minda Dentler,What I learned when I conquered the world's toughest triathlon,"A 2.4-mile swim, a 112-mile bicycle ride and then a full-length marathon on hot, dry ground -- with no breaks in between: the legendary Ironman triathlon in Kona, Hawaii, is a bucket list goal for champion athletes. But when Minda Dentler decided to take it on, she had bigger aspirations than just another medal around her neck. She tells the story of how she conquered this epic race, and what it inspired her to do next.",Posted Mar 2018,https://www.ted.com/talks/minda_dentler_what_i_learned_when_i_conquered_the_world_s_toughest_triathlon,795,"1,284,034"
3c317ba25ca519a484472bead6b848d7,Bill Bernat,How to connect with depressed friends,Want to connect with a depressed friend but not sure how to relate to them? Comedian and storyteller Bill Bernat has a few suggestions. Learn some dos and don'ts for talking to people living with depression -- and handle your next conversation with grace and maybe a bit of humor.,Posted Mar 2018,https://www.ted.com/talks/bill_bernat_how_to_connect_with_depressed_friends,790,"1,763,713"
2f6bb56ee5aa36e7cc356fc3b1392a85,Felice Belle and Jennifer Murphy,How we became sisters,"Poets Felice Belle and Jennifer Murphy perform excerpts from their play ""Other Women,"" which is created and directed by Monica L. Williams. In a captivating journey, they weave together stories full of laughter, loyalty, tragedy and heartbreak, recalling the moments that made them sisters.",Posted Mar 2018,https://www.ted.com/talks/felice_belle_and_jennifer_murphy_how_we_became_sisters,765,"929,053"
d0373ae5fc0a7e28f370c1bc30f9b13b,Shameem Akhtar,To learn is to be free,"Shameem Akhtar posed as a boy during her early childhood in Pakistan so she could enjoy the privileges Pakistani girls are rarely afforded: to play outside and attend school. In an eye-opening, personal talk, Akhtar recounts how the opportunity to get an education altered the course of her life -- and ultimately changed the culture of her village, where today every young girl goes to school.",Posted Mar 2018,https://www.ted.com/talks/shameem_akhtar_to_learn_is_to_be_free,755,"1,306,947"
e9aeb6ea2ed5cae28c6058f03589445a,Dustin Schroeder,How we look kilometers below the Antarctic ice sheet,"Antarctica is a vast and dynamic place, but radar technologies -- from World War II-era film to state-of-the-art miniaturized sensors -- are enabling scientists to observe and understand changes beneath the continent's ice in unprecedented detail. Join radio glaciologist Dustin Schroeder on a flight high above Antarctica and see how ice-penetrating radar is helping us learn about future sea level rise -- and what the melting ice will mean for us all.",Posted Mar 2018,https://www.ted.com/talks/dustin_schroeder_how_we_look_kilometers_below_the_antarctic_ice_sheet,671,"999,543"
791c4b37fbb339d53aa56680d3bd0503,Shawn Martinbrough,How I change perceptions by drawing comics,"Growing up as a comic book fan, artist Shawn Martinbrough rarely saw people of color depicted positively (or at all) in the stories he loved. So he headed over to New York Comic Con to wrangle himself his first assignment for Marvel Comics. Now, as a successful artist who has worked on ""Black Panther"" and ""Hellboy,"" he shares the importance of diversity -- for creative teams and character stables alike.",Posted Mar 2018,https://www.ted.com/talks/shawn_martinbrough_how_i_change_perceptions_by_drawing_comics,676,0
699f51ae0264cd423c5e0b56052358db,Wendy Suzuki,The brain-changing benefits of exercise,What's the most transformative thing that you can do for your brain today? Exercise! says neuroscientist Wendy Suzuki. Get inspired to go to the gym as Suzuki discusses the science of how working out boosts your mood and memory -- and protects your brain against neurodegenerative diseases like Alzheimer's.,Posted Feb 2018,https://www.ted.com/talks/wendy_suzuki_the_brain_changing_benefits_of_exercise,782,"8,795,013"
57e44aa70d85802d9844f75a28f1583b,Chuck Nice,A funny look at the unintended consequences of technology,"Technology should work for us, but what happens when it doesn't? Comedian Chuck Nice explores the unintended consequences of technological advancement and human interaction -- with hilarious results.",Posted Feb 2018,https://www.ted.com/talks/chuck_nice_a_funny_look_at_the_unintended_consequences_of_technology,642,"849,361"
01a0bff5cd537c11921af5e664e8e5dd,Raymond Tang,Be humble — and other lessons from the philosophy of water,"How do we find fulfillment in a world that's constantly changing? Raymond Tang struggled with this question until he came across the ancient Chinese philosophy of the Tao Te Ching. In it, he found a passage comparing goodness to water, an idea he's now applying to his everyday life. In this charming talk, he shares three lessons he's learned so far from the ""philosophy of water."" ""What would water do?"" Tang asks. ""This simple and powerful question ... has changed my life for the better.""",Posted Feb 2018,https://www.ted.com/talks/raymond_tang_be_humble_and_other_lessons_from_the_philosophy_of_water,582,"3,577,178"
9371f35a93133b27a5721e2d58293bdc,Ilona Stengel,The role of human emotions in science and research,"Do human emotions have a role to play in science and research? Material researcher Ilona Stengel suggests that instead of opposing each other, emotions and logic complement and reinforce each other. She shares a case study on how properly using emotions (like the empowering feeling of being dedicated to something meaningful) can boost teamwork and personal development -- and catalyze scientific breakthroughs and innovation.",Posted Feb 2018,https://www.ted.com/talks/ilona_stengel_the_role_of_human_emotions_in_science_and_research,641,"1,248,811"
26d3e4014b5f43b2297a9ff3bac959e3,Howard C. Stevenson,How to resolve racially stressful situations,"If we hope to heal the racial tensions that threaten to tear the fabric of society apart, we're going to need the skills to openly express ourselves in racially stressful situations. Through racial literacy -- the ability to read, recast and resolve these situations -- psychologist Howard C. Stevenson helps children and parents reduce and manage stress and trauma. In this inspiring, quietly awesome talk, learn more about how this approach to decoding racial threat can help youth build confidence and stand up for themselves in productive ways.",Posted Feb 2018,https://www.ted.com/talks/howard_c_stevenson_how_to_resolve_racially_stressful_situations,1054,"2,419,425"
709911573feb79b249ad15120d0fe61f,Tapiwa Chiwewe,You don't have to be an expert to solve big problems,"Driving in Johannesburg one day, Tapiwa Chiwewe noticed an enormous cloud of air pollution hanging over the city. He was curious and concerned but not an environmental expert -- so he did some research and discovered that nearly 14 percent of all deaths worldwide in 2012 were caused by household and ambient air pollution. With this knowledge and an urge to do something about it, Chiwewe and his colleagues developed a platform that uncovers trends in pollution and helps city planners make better decisions. ""Sometimes just one fresh perspective, one new skill set, can make the conditions right for something remarkable to happen,"" Chiwewe says. ""But you need to be bold enough to try.""",Posted Feb 2018,https://www.ted.com/talks/tapiwa_chiwewe_you_don_t_have_to_be_an_expert_to_solve_big_problems,517,"1,530,990"
